2897311,6
34597291,7
242971,5
243391,5
2916691,6
244861,5
2940631,6
246247,5
247381,5
1723,3
20707,4
2984521,6
248821,5
20749,4
2990131,6
36153391,7
434444011,8
36246211,7
251791,5
251941,5
1741,3
3038071,6
36606571,7
21211,4
3091111,6
3102331,6
3109471,6
21319,4
258061,5
455885431,8
21391,4
3131311,6
3134671,6
38228191,7
261031,5
3164071,6
3165163,6
38838031,7
3209431,6
264811,5
21841,4
3233231,6
3245971,6
39544891,7
267961,5
269179,5
22111,4
3295111,6
270271,5
3304291,6
40330291,7
3309307,6
40510471,7
40562341,7
3327871,6
272581,5
3333331,6
40750711,7
40930891,7
1831,3
274171,5
3354781,6
22441,4
3365671,6
3366511,6
3377221,6
276277,5
3387931,6
22621,4
3404311,6
278071,5
41861821,7
42132091,7
151,2
42450871,7
3453451,6
281191,5
1861,3
3483481,6
23011,4
1871,3
284131,5
285091,5
43407211,7
23143,4
3530731,6
43764631,7
3550471,6
23311,4
3559711,6
23371,4
289381,5
23431,4
3598981,6
291271,5
291721,5
23563,4
3650791,6
562582021,8
3663661,6
3675211,6
296011,5
3693691,6
3704611,6
297991,5
23971,4
3723721,6
3730651,6
1933,3
24091,4
300301,5
46631131,7
3749461,6
46786741,7
24151,4
24181,4
47093971,7
3786511,6
47357311,7
591681091,8
47477431,7
3805621,6
1951,3
304981,5
3813811,6
24421,4
3818431,6
47763871,7
47777731,7
305971,5
47870131,7
3830611,6
3838381,6
601380781,8
24571,4
3859171,6
48362791,7
308491,5
606996391,8
157,2
3873871,6
3878491,6
309541,5
310591,5
48913411,7
24781,4
616786171,8
49519471,7
314161,5
3966271,6
25117,4
316471,5
316681,5
3991261,6
3993991,6
50341831,7
317731,5
636605971,8
2003,3
318319,5
318781,5
4024021,6
4037881,6
2011,3
4044811,6
25411,4
51143821,7
321091,5
51269791,7
648858211,8
649879231,8
4072531,6
51561511,7
322771,5
4081771,6
4084081,6
4094791,6
25621,4
51999091,7
324871,5
25741,4
52492441,7
4157011,6
670770871,8
4174171,6
4186183,6
53232271,7
330331,5
4196011,6
4201891,6
26041,4
4206931,6
331171,5
53501911,7
680509831,8
681020341,8
332011,5
4222219,6
4224991,6
53789191,7
4229941,6
53993941,7
688677991,8
4253341,6
4264261,6
4269721,6
4281271,6
54624571,7
54670981,7
336491,5
54730831,7
337261,5
4302871,6
4305211,6
4313191,6
55213621,7
339151,5
708077371,8
55645591,7
55656511,7
4356661,6
342211,5
716245531,8
342343,5
343141,5
56258203,7
4408951,6
56636581,7
4422211,6
27031,4
346711,5
27061,4
4451791,6
347131,5
27091,4
347821,5
4474471,6
4476781,6
348811,5
4488331,6
27259,4
57867811,7
351121,5
4516051,6
351391,5
58116631,7
4529911,6
2131,3
4555321,6
354091,5
355111,5
760569811,8
761140381,8
355811,5
2143,3
59219161,7
356731,5
4603171,6
59399341,7
766275511,8
27691,4
357421,5
59558731,7
4616431,6
358051,5
4622311,6
4626007,6
358531,5
59822071,7
359311,5
774263491,8
27847,4
60138079,7
4668511,6
60357991,7
4671031,6
60480421,7
60690631,7
28051,4
60940111,7
61050991,7
364183,5
28183,4
795374581,8
28211,4
61471411,7
4744111,6
4744741,6
61577671,7
4758811,6
800509711,8
367711,5
61910941,7
367771,5
62282221,7
62372311,7
62478571,7
812221411,8
4812991,6
4815931,6
371071,5
4823911,6
371281,5
13,1
4829371,6
62792731,7
371491,5
62978371,7
4844491,6
63171571,7
373231,5
28711,4
63333271,7
28771,4
831320491,8
28843,4
834173341,8
376531,5
4920631,6
64234171,7
377581,5
377911,5
2221,3
64370671,7
4957261,6
64834771,7
64913311,7
380563,5
65113231,7
29173,4
29191,4
65252461,7
381991,5
4994221,6
5008711,6
65615551,7
5019631,6
383839,5
65855791,7
65926771,7
65934331,7
863272411,8
385771,5
868888021,8
5065831,6
387031,5
29527,4
66581131,7
29581,4
5091241,6
66837541,7
29611,4
877866991,8
5100811,6
29641,4
5105101,6
879248371,8
389299,5
29671,4
67083871,7
390391,5
5135131,6
67528231,7
887776891,8
5144371,6
67619371,7
67634491,7
892371481,8
5164771,6
5178031,6
5179021,6
29947,4
68290531,7
68438371,7
2281,3
395851,5
5213671,6
396061,5
30091,4
68888821,7
30211,4
398311,5
398581,5
5260711,6
5262181,6
69468631,7
5275271,6
920689771,8
69759691,7
5290231,6
5292211,6
70180111,7
927596671,8
402403,5
402991,5
403261,5
70607461,7
70698811,7
404431,5
70750681,7
404671,5
5354581,6
937446511,8
30661,4
940869931,8
5375371,6
30703,4
406981,5
71411341,7
71517811,7
5399941,6
71672371,7
5415691,6
5435431,6
5442361,6
30941,4
410411,5
410551,5
72306781,7
5452591,6
72374611,7
72492421,7
962821861,8
5476381,6
412567,5
31081,4
2341,3
72798727,7
5487091,6
31123,4
969144331,8
5493181,6
971110141,8
5501371,6
73188571,7
2347,3
415141,5
5521363,6
415381,5
976245271,8
73603531,7
416263,5
73816891,7
983752771,8
73966621,7
417691,5
5560171,6
418471,5
5587891,6
5597971,6
994591291,8
420421,5
74744671,7
74804731,7
998887891,8
999068071,8
2371,3
74966431,7
5624191,6
1001110111,8
5631781,6
5636731,6
1006335331,8
75574591,7
5661811,6
424271,5
2381,3
75833941,7
5689741,6
5694151,6
426427,5
76251631,7
426931,5
426973,5
5708431,6
427351,5
31981,4
76666591,7
5735731,6
5742871,6
76863931,7
429661,5
77008471,7
77267191,7
32191,4
77378071,7
77507431,7
5791171,6
432391,5
432631,5
433291,5
5811961,6
1045013971,8
32341,4
434011,5
1047776731,8
32371,4
435541,5
5847271,6
78579271,7
436171,5
5858581,6
78686791,7
1057266211,8
78738661,7
78768691,7
437191,5
1060329271,8
1061590531,8
438439,5
5894071,6
79309231,7
5902261,6
79364671,7
439891,5
5915911,6
32719,4
440221,5
79724191,7
1072515991,8
79748131,7
181,2
2437,3
32803,4
80150071,7
80660581,7
32971,4
5986891,6
1087111411,8
80706991,7
445741,5
6016921,6
6024019,6
81363283,7
33151,4
447331,5
1099488391,8
81501421,7
33181,4
448141,5
81660811,7
6052831,6
448631,5
6066061,6
6076141,6
82192111,7
33331,4
450451,5
6086851,6
33391,4
82525171,7
6117541,6
1118887771,8
82852771,7
453181,5
454021,5
6165391,6
455431,5
6172531,6
6177991,6
6182221,6
456457,5
6188491,6
84021991,7
457711,5
6204661,6
84264181,7
33811,4
84326971,7
6221671,6
84444361,7
1145352391,8
459031,5
6228223,6
459421,5
459691,5
84703711,7
84744661,7
33931,4
460531,5
6252091,6
84883891,7
1152221071,8
85014931,7
6262621,6
1155284131,8
85144291,7
461891,5
6276271,6
85255171,7
462841,5
6288811,6
85533631,7
463387,5
85645561,7
463711,5
6308191,6
85804951,7
464311,5
34171,4
464647,5
85911541,7
6328141,6
86068291,7
1171109941,8
34231,4
465631,5
6344911,6
1176307861,8
2521,3
1179205171,8
467611,5
6366361,6
467671,5
6373291,6
86814421,7
6376021,6
1183362181,8
1185914731,8
1187092831,8
469561,5
6401011,6
6404581,6
87292591,7
2531,3
6407941,6
34511,4
470471,5
87460231,7
470731,5
87507421,7
87529261,7
471241,5
6426421,6
6438391,6
6439291,6
34651,4
88043341,7
1201879771,8
6463231,6
6467371,6
473971,5
6481861,6
474811,5
6495721,6
6501991,6
88868011,7
2551,3
6515671,6
6516511,6
89060791,7
89099011,7
89297671,7
478171,5
34981,4
89496331,7
1224342211,8
6546541,6
1225891591,8
1228797571,8
89816611,7
1231075231,8
6576571,6
90085381,7
90174631,7
6587491,6
90201931,7
90300211,7
1237151371,8
90360271,7
90417391,7
90480391,7
1239848611,8
483211,5
1244623381,8
6627391,6
483991,5
90943711,7
35311,4
91111021,7
91159531,7
485941,5
6670291,6
1255824571,8
486331,5
1257432541,8
486781,5
1258809091,8
486949,5
6683821,6
35491,4
91798981,7
6691231,6
35531,4
487831,5
6699211,6
92045311,7
6709561,6
2591,3
6715171,6
489061,5
92452291,7
35671,4
490771,5
6747511,6
6752131,6
6754441,6
6765991,6
1280099731,8
6775861,6
493351,5
6790981,6
93491971,7
6793711,6
6802951,6
93668191,7
494341,5
35911,4
1291199911,8
494761,5
93794611,7
6815131,6
93880711,7
1293938647,8
1295163871,8
496231,5
94187941,7
496471,5
36037,4
6844111,6
6846841,6
94351531,7
94444351,7
497491,5
1303332031,8
94564471,7
6868681,6
1306094791,8
1307175871,8
94890181,7
1308887581,8
36191,4
95001271,7
499423,5
499591,5
95252431,7
95285191,7
6908971,6
6913831,6
6915091,6
501271,5
95527741,7
1319903971,8
6926011,6
6934621,6
6936511,6
502321,5
95824411,7
6946171,6
95975881,7
1326815491,8
6966961,6
191,2
1331085211,8
6969691,6
96393571,7
6978511,6
96508231,7
505051,5
36541,4
6986491,6
96601891,7
36571,4
36583,4
7005571,6
96915391,7
1341109771,8
506731,5
1342010671,8
7013623,6
506941,5
97215691,7
507781,5
7029331,6
36709,4
7034371,6
97387291,7
1348256911,8
508531,5
7045039,6
1351680331,8
7052431,6
7057051,6
97826821,7
1355718211,8
7087081,6
98249971,7
7095271,6
1364671771,8
7100941,6
98449891,7
512821,5
1368382471,8
98828311,7
98966011,7
2671,3
7137131,6
7141531,6
514711,5
1376845471,8
99360691,7
7158061,6
37171,4
7171711,6
516517,5
7174021,6
99642271,7
516811,5
1388233771,8
99981421,7
7197961,6
1391650261,8
100150051,7
100514371,7
520031,5
100570471,7
100625071,7
520411,5
1402370971,8
1402927891,8
100848931,7
7249831,6
7251091,6
37507,4
522061,5
1407201181,8
101153911,7
522523,5
7274191,6
7278811,6
37591,4
523741,5
523771,5
101623831,7
7297711,6
101642971,7
1415644231,8
7313671,6
1423001581,8
2707,3
102132031,7
7328491,6
102192091,7
102320791,7
526681,5
7350631,6
1430839411,8
37831,4
527671,5
102762661,7
1434563131,8
528991,5
7382761,6
103032931,7
1437792511,8
37951,4
7393471,6
7396663,6
103333231,7
7406323,6
530531,5
1444232791,8
38011,4
1445253811,8
103540711,7
7417411,6
103599211,7
38039,4
7423711,6
531571,5
1450388941,8
7432231,6
7435891,6
532267,5
7441981,6
532771,5
532951,5
7453447,6
7455031,6
1456665211,8
533821,5
104361811,7
104370421,7
1459913071,8
7470079,6
7472011,6
104526031,7
534661,5
1462190731,8
7477471,6
7478131,6
104654551,7
1464653191,8
38281,4
535991,5
1470797791,8
105165061,7
105260191,7
7529131,6
537811,5
105417511,7
38431,4
105555451,7
538357,5
105643231,7
7544461,6
1482220741,8
7555549,6
1482911431,8
105872911,7
7557691,6
105911191,7
1483974031,8
105950461,7
7567891,6
7570291,6
1486823911,8
540541,5
106169911,7
7579111,6
38611,4
106398139,7
541927,5
106696591,7
7612771,6
7616911,6
7618381,6
543661,5
38767,4
7633627,6
544171,5
107177071,7
7643131,6
1507973611,8
545161,5
107433691,7
1508742691,8
107486611,7
38851,4
7661221,6
107578381,7
545791,5
7664791,6
546631,5
7679491,6
107917531,7
1516315711,8
547171,5
107987881,7
7688731,6
547471,5
547639,5
1521139621,8
7703851,6
549011,5
7718341,6
549319,5
1527328111,8
7728631,6
550621,5
108978871,7
550831,5
7752571,6
109114531,7
551311,5
7757611,6
551461,5
551671,5
109249141,7
109329991,7
552091,5
109394671,7
109461661,7
552553,5
1541109571,8
2791,3
553351,5
553411,5
7793311,6
1545392311,8
109759651,7
109768891,7
109849741,7
554269,5
1548887341,8
7810141,6
7812421,6
554611,5
110120011,7
1554595771,8
1555245511,8
7832371,6
110427241,7
7837831,6
110609071,7
1559886511,8
110690581,7
7856311,6
110780671,7
7857571,6
7865131,6
110949931,7
111098131,7
199,2
39607,4
7887661,6
7891423,6
7898983,6
1573391821,8
1574082511,8
7906471,6
560281,5
560491,5
111801691,7
39733,4
1579557211,8
7925611,6
111915931,7
111998041,7
1582370791,8
112093411,7
562021,5
112142941,7
562591,5
7950931,6
562871,5
7957951,6
1589363491,8
112587091,7
39901,4
564061,5
112713511,7
112858747,7
1595972071,8
112928971,7
565111,5
113002891,7
113136871,7
113147581,7
113273161,7
113280091,7
113333221,7
1605013411,8
113543431,7
1607595991,8
8028931,6
113658091,7
1608617011,8
567631,5
40111,4
8034181,6
8036887,6
113750911,7
8039851,6
113843731,7
568231,5
113886571,7
8050351,6
114083971,7
114165871,7
8066059,6
1619848231,8
8075341,6
570181,5
8078071,6
114456343,7
8081971,6
1623971581,8
8091931,6
8095231,6
114842911,7
8112469,6
572461,5
8119651,6
572881,5
2851,3
573343,5
573871,5
115451491,7
40471,4
115514491,7
1641229591,8
8154511,6
115721971,7
115735621,7
40531,4
2857,3
8163541,6
8168161,6
115982791,7
576031,5
116057131,7
116071411,7
1647561631,8
40591,4
116186071,7
2861,3
8186179,6
8189581,6
1650887239,8
8195461,6
8202811,6
577831,5
40699,4
8214571,6
8215411,6
1659275311,8
8225491,6
1660929271,8
116939131,7
8239771,6
8241091,6
8244391,6
117299491,7
117417301,7
581197,5
117535111,7
581491,5
117742171,7
8282821,6
582541,5
1677535861,8
8290591,6
118084891,7
583339,5
118159861,7
118228111,7
118484731,7
584971,5
118634671,7
2887,3
585391,5
118748911,7
118789711,7
8343091,6
1692881191,8
1693361671,8
8348341,6
8351071,6
586741,5
119117461,7
586951,5
1699209331,8
41231,4
1700430271,8
587731,5
119489371,7
119629511,7
8394541,6
8395531,6
8400211,6
1707970111,8
41341,4
119914411,7
8410921,6
590071,5
120089971,7
120100891,7
120126931,7
8426419,6
8426731,6
41413,4
1715703991,8
591091,5
120480361,7
120553291,7
120598171,7
120715981,7
592621,5
120805231,7
41539,4
8468461,6
1726544821,8
8470771,6
1727605111,8
120996331,7
121030141,7
121092511,7
121110991,7
594091,5
41611,4
594511,5
8493031,6
1734202471,8
595141,5
8508391,6
1737265531,8
121619191,7
1738215571,8
121687021,7
121706971,7
595981,5
121919071,7
1744004263,8
122000971,7
8536711,6
8539441,6
1746965221,8
8547631,6
8558551,6
122444323,7
1752280531,8
8564557,6
2927,3
122568811,7
1753787491,8
1755643891,8
599611,5
41911,4
122792671,7
599831,5
8584291,6
1758496741,8
600601,5
123324631,7
1767581971,8
42043,4
123462571,7
602141,5
1770478711,8
123633511,7
123663541,7
8645011,6
123857581,7
42181,4
124186063,7
124332391,7
124354231,7
605221,5
8678671,6
1784172391,8
8684341,6
124564441,7
1786454671,8
124603711,7
606607,5
8703661,6
124851091,7
606971,5
8708701,6
42331,4
124957141,7
607531,5
8716891,6
125214181,7
608191,5
8731031,6
1800058261,8
125473531,7
8742931,6
1804142341,8
1804888471,8
125735611,7
125832631,7
125956741,7
8775691,6
8780773,6
8781631,6
1811878531,8
42571,4
126203071,7
126248431,7
612067,5
1815605611,8
126410131,7
612613,5
8810491,6
1819968151,8
126678091,7
1820989171,8
1822010191,8
126825271,7
2971,3
614041,5
127029631,7
8844421,6
615031,5
127237111,7
8850031,6
8853391,6
1833656371,8
616171,5
42841,4
127763791,7
42901,4
1844652811,8
8903581,6
42967,4
618619,5
1847098111,8
42979,4
8914291,6
1848483781,8
8916181,6
128468341,7
619711,5
128553811,7
128585731,7
8928571,6
43051,4
128694931,7
620311,5
1854484171,8
620467,5
620491,5
8941021,6
8946211,6
8949991,6
129041221,7
8957131,6
1860848221,8
622051,5
1862790931,8
1863481621,8
129316111,7
129399271,7
1865553691,8
8978971,6
623071,5
623221,5
8992831,6
1870547911,8
129726871,7
8997451,6
43261,4
8998991,6
624031,5
624037,5
43291,4
129975847,7
625171,5
130252981,7
1880208331,8
1881409531,8
626011,5
1881739861,8
1881879091,8
626341,5
9041341,6
9047611,6
130637011,7
627271,5
3011,3
627901,5
1892321341,8
131128141,7
9081931,6
9087079,6
131362771,7
131527111,7
9102787,6
9104551,6
9110641,6
9111103,6
131711581,7
1905613711,8
131921791,7
631471,5
9135391,6
43711,4
132192061,7
9145291,6
1913901991,8
132346831,7
132372241,7
9153061,6
43759,4
632941,5
1915283371,8
633271,5
132506221,7
132513811,7
1918598683,8
9167341,6
132693331,7
633931,5
132811141,7
132917731,7
132942811,7
9186871,6
9189181,6
133002871,7
1924947571,8
9191491,6
635461,5
133162261,7
1927956031,8
133388971,7
133400191,7
133461511,7
9219211,6
3037,3
133708891,7
1936835671,8
637603,5
9235591,6
9237691,6
1939191871,8
1939427491,8
133920931,7
44071,4
9252013,6
1942910971,8
134167741,7
1945248691,8
639211,5
1946574631,8
9267721,6
134381941,7
639731,5
134578291,7
134654521,7
1952490541,8
640771,5
9292711,6
1953721771,8
134747341,7
641131,5
1955343391,8
44221,4
641551,5
1957098991,8
9306991,6
1958318671,8
135056461,7
135099511,7
44269,4
9316231,6
1960961731,8
1962675331,8
135475891,7
9337021,6
1967273491,8
1967505541,8
135605471,7
44371,4
644029,5
9348571,6
135727831,7
1970778811,8
644491,5
644671,5
644911,5
9364111,6
3061,3
9374821,6
136173571,7
136204069,7
9380911,6
9384691,6
1980208231,8
1980425371,8
136384711,7
1981589611,8
647011,5
647131,5
1984712731,8
9404011,6
3067,3
9407971,6
136703491,7
136855291,7
9419191,6
648211,5
1990674841,8
9442291,6
649573,5
1997775781,8
9455161,6
137507371,7
137545981,7
137562811,7
650761,5
137676631,7
137698471,7
44773,4
137992471,7
138034051,7
652081,5
9489019,6
9492211,6
2009877871,8
9495487,6
44851,4
652741,5
2011829821,8
138297391,7
653311,5
9510271,6
138441031,7
138449191,7
9511591,6
138468331,7
9524761,6
138730021,7
138736291,7
138780181,7
2022910891,8
139138231,7
9560461,6
656371,5
9564031,6
9565711,6
656671,5
2031319291,8
2032220191,8
139554871,7
139661971,7
2036364331,8
657931,5
658351,5
9603931,6
140076091,7
659023,5
2043964231,8
9625981,6
2047775731,8
660661,5
2051769721,8
140720119,7
2053481431,8
45319,4
2053846411,8
140900761,7
140940031,7
9659911,6
9660421,6
2057865811,8
9662071,6
2058572671,8
3109,3
9669661,6
9671971,6
141214921,7
45403,4
2063091031,8
141332731,7
2063481421,8
141397621,7
141411271,7
9688981,6
2066033971,8
141651511,7
2069254111,8
141717031,7
664621,5
141803971,7
141896371,7
2073181111,8
2073451381,8
141951811,7
141968191,7
45541,4
3121,3
666667,5
9743581,6
142432291,7
142486891,7
142724011,7
2087145061,8
2087475391,8
142822681,7
668221,5
668611,5
9778231,6
2091705331,8
2093230231,8
2093640781,8
9789781,6
143213071,7
9793939,6
143344741,7
669901,5
143453311,7
2098863691,8
9806281,6
9807799,6
9810571,6
143555413,7
2101109011,8
143610391,7
2101409311,8
143649661,7
9819391,6
143702131,7
2103276631,8
671161,5
143762191,7
9828391,6
671581,5
144040261,7
9841261,6
2110434691,8
45943,4
144191191,7
144222541,7
2114021911,8
2114532421,8
144487591,7
144564421,7
46021,4
144613561,7
144631411,7
2118526411,8
9879871,6
144749221,7
9882181,6
2121589471,8
144924781,7
144984841,7
675511,5
9899611,6
9899891,6
145282171,7
2129337211,8
9912871,6
145309711,7
9914521,6
9920821,6
2132220091,8
677041,5
2133050011,8
145583131,7
145597453,7
9931741,6
677587,5
9935311,6
145680991,7
2138526391,8
678211,5
2139154711,8
145910311,7
146006071,7
9961771,6
2145031981,8
146237911,7
146373151,7
146426281,7
146460931,7
680341,5
2149804021,8
146585671,7
680681,5
146636491,7
2152190041,8
46399,4
2153331181,8
9998143,6
9999991,6
681451,5
3163,3
10004611,6
2155883731,8
10005871,6
2156564411,8
146909071,7
146987611,7
10017421,6
2161499341,8
10025731,6
147258931,7
2163030871,8
10031911,6
683299,5
10038841,6
10042411,6
2170085191,8
10057711,6
147773011,7
147807661,7
2171984431,8
10068367,6
685231,5
2174442271,8
2175583411,8
148072891,7
148103671,7
46663,4
2178045871,8
46691,4
10106671,6
2185414771,8
3181,3
10120111,6
10122631,6
148888741,7
46831,4
10137271,6
689131,5
10142581,6
46861,4
2196538891,8
10147831,6
149357671,7
2198766571,8
149454691,7
149489341,7
690271,5
149579431,7
2201829631,8
149657971,7
10168621,6
149682391,7
149710471,7
2204600971,8
46957,4
149789641,7
2205373171,8
2205913711,8
691531,5
3191,3
692071,5
2210647531,8
2211297271,8
150179191,7
692581,5
2211961291,8
2213416591,8
47059,4
10212931,6
693421,5
2217144931,8
10222213,6
693967,5
10226371,6
694261,5
150718261,7
10234771,6
150843211,7
694831,5
695059,5
695131,5
151025491,7
151038031,7
10249471,6
151110961,7
695641,5
151135531,7
151196431,7
151201051,7
2229053971,8
10266271,6
10272991,6
10276267,6
2235523291,8
151616011,7
151741591,7
2239607371,8
10298191,6
2240748511,8
151927231,7
151997341,7
2243612911,8
699007,5
2244901891,8
2245553311,8
152222071,7
699271,5
2246334091,8
152372221,7
10326031,6
699931,5
47431,4
10330321,6
152503261,7
2251209871,8
152560591,7
152603221,7
2252605741,8
152649421,7
10345171,6
10349431,6
701221,5
152828131,7
2256229291,8
10357411,6
10358041,6
701611,5
152956651,7
153092311,7
2261048791,8
10370011,6
10371271,6
153192271,7
3221,3
10377511,6
2263758421,8
47581,4
10380371,6
2266153891,8
703561,5
10401931,6
10402981,6
153772711,7
153809371,7
704551,5
10420411,6
154023871,7
705181,5
2276655811,8
10425871,6
10427971,6
47741,4
2279427151,8
705871,5
2281709431,8
2281916911,8
154384231,7
10445821,6
154444291,7
10447711,6
154534381,7
154584571,7
10455061,6
154605991,7
707071,5
10456531,6
10459021,6
2287775491,8
2288987611,8
10465771,6
154852699,7
2291018731,8
47881,4
10477237,6
10477741,6
2294742451,8
10495591,6
155301631,7
10498489,6
155352121,7
10506211,6
710221,5
10512811,6
155602591,7
155645491,7
155656411,7
710791,5
155853391,7
10531291,6
48049,4
155973091,7
156019711,7
156076831,7
48091,4
2313120811,8
10548331,6
2314376611,8
712531,5
2315241391,8
156324631,7
2315724181,8
10562371,6
713311,5
156555631,7
2321739421,8
2322790471,8
2323331011,8
714841,5
10595047,6
157037791,7
2327415091,8
48247,4
10598281,6
157158541,7
10608781,6
2331919591,8
10612603,6
157373581,7
2333060731,8
2336604271,8
157627471,7
10630621,6
10633351,6
717091,5
157747591,7
157828441,7
10642171,6
10645321,6
157933231,7
10649311,6
718411,5
718621,5
158168011,7
718999,5
158297371,7
2348856511,8
2349413431,8
10671541,6
2349607261,8
158375911,7
719671,5
10686391,6
158618461,7
158729341,7
10694531,6
158768611,7
3271,3
10700383,6
2358045691,8
2358516931,8
721051,5
10705003,6
721141,5
2360087731,8
159018091,7
159074917,7
10717141,6
10720711,6
2366066011,8
10729291,6
2366656531,8
2366724361,8
722611,5
723031,5
48679,4
2370147781,8
159603991,7
159612181,7
723451,5
2371829461,8
10748011,6
159789631,7
2375282911,8
2376664291,8
10767121,6
160119499,7
2379847471,8
725341,5
10793641,6
726181,5
160505731,7
726331,5
10798789,6
160689271,7
2389697311,8
160750591,7
160771381,7
10813111,6
727261,5
48907,4
2392279891,8
160900741,7
2393229931,8
160930771,7
10826791,6
10826971,6
161110951,7
10833421,6
48973,4
10840831,6
161321161,7
48991,4
728911,5
2401529131,8
2402219821,8
729301,5
729331,5
161558671,7
2407054651,8
2407957861,8
161790511,7
2409189511,8
2409680131,8
10876741,6
10883731,6
162060991,7
162114811,7
162197491,7
162222061,7
3301,3
162249361,7
731851,5
10900231,6
10901311,6
162342181,7
49171,4
732271,5
162404971,7
49211,4
10917061,6
10917271,6
10919371,6
162656341,7
2423210791,8
2423390971,8
10925461,6
733591,5
10934197,6
2427273031,8
3307,3
163082011,7
163131151,7
734911,5
735043,5
2432858611,8
2434622191,8
10960531,6
735421,5
2435372941,8
10963471,6
163442371,7
2436664231,8
10974181,6
2440898461,8
163723561,7
163795171,7
10988671,6
163873711,7
2443957231,8
2445068011,8
2445203671,8
10996441,6
163993831,7
2445553111,8
10999171,6
164058511,7
11002741,6
49477,4
2448684421,8
11008411,6
164192491,7
738151,5
164246083,7
3319,3
11021011,6
2452640191,8
164436091,7
49531,4
11025631,6
2454021571,8
164543611,7
11030111,6
11036299,6
2457444991,8
164700691,7
739861,5
2460304771,8
740371,5
740461,5
11056291,6
165040591,7
165050341,7
2463691231,8
2463721261,8
165074911,7
740923,5
2465072611,8
11064271,6
2467144681,8
165287431,7
165408871,7
2471138671,8
11086531,6
165553081,7
165555391,7
2472192031,8
2472399931,8
223,2
165637291,7
11091631,6
2474302741,8
3331,3
742981,5
11096581,6
165776521,7
165837211,7
11111101,6
165991981,7
166035871,7
744199,5
744511,5
49831,4
11124121,6
166207471,7
744811,5
2488315831,8
2488343551,8
2489246761,8
166565491,7
745711,5
166606441,7
11148061,6
166636471,7
166732567,7
2492820331,8
49939,4
11162971,6
746791,5
166936771,7
166969531,7
2496784291,8
11176621,6
2499015091,8
11177671,6
167177011,7
11182711,6
748021,5
11187331,6
11191951,6
167447281,7
50051,4
2506514011,8
2506564831,8
2508976471,8
11211331,6
2509937431,8
2511649141,8
749893,5
11221211,6
2512219711,8
167943931,7
11223871,6
750121,5
167967031,7
2514865081,8
168077911,7
11239411,6
2517762391,8
168498331,7
11255791,6
2525602171,8
2526544021,8
11273461,6
168824371,7
2528091931,8
168964531,7
168978811,7
11284261,6
50311,4
753611,5
169051741,7
753691,5
2532760231,8
3361,3
50359,4
169407421,7
169416391,7
11312071,6
2539826521,8
169584691,7
755371,5
2541318781,8
169642831,7
169644091,7
169685671,7
11323621,6
11324041,6
755791,5
11327317,6
2545553011,8
2545883341,8
170029861,7
170185471,7
11357347,6
170288581,7
11359531,6
2557264711,8
170549611,7
170556541,7
170600431,7
2559972031,8
